idx,project,filename,window_start,window_end,label,logits
16593,phylloscopus_collybita,phylloscopus_collybita_357891_02.wav,0.0,5.0,chirp_staple,1.3667729
16822,phylloscopus_collybita,phylloscopus_collybita_594599_01.wav,0.0,5.0,chirp_staple,0.54647183
16861,phylloscopus_collybita,phylloscopus_collybita_613402_05.wav,0.0,5.0,chirp_staple,0.1541303
16875,phylloscopus_collybita,phylloscopus_collybita_692365_01.wav,0.0,5.0,chirp_staple,0.50075066
16937,phylloscopus_collybita,phylloscopus_collybita_844367_04.wav,0.0,5.0,chirp_staple,1.1275616
16951,phylloscopus_collybita,phylloscopus_collybita_591503_02.wav,0.0,5.0,chirp_staple,0.39150923
17067,phylloscopus_collybita,phylloscopus_collybita_689982_02.wav,0.0,5.0,chirp_staple,0.06145961
17153,phylloscopus_collybita,phylloscopus_collybita_504530_02.wav,0.0,5.0,chirp_staple,1.5012949
17157,phylloscopus_collybita,phylloscopus_collybita_614689_02.wav,0.0,5.0,chirp_staple,1.084985
17163,phylloscopus_collybita,phylloscopus_collybita_513459_01.wav,0.0,5.0,chirp_staple,0.010647252
17193,phylloscopus_collybita,phylloscopus_collybita_757403_01.wav,0.0,5.0,chirp_staple,0.35050124
17226,phylloscopus_collybita,phylloscopus_collybita_1050406_01.wav,0.0,5.0,chirp_staple,0.5840132
17293,phylloscopus_collybita,phylloscopus_collybita_701883_03.wav,0.0,5.0,chirp_staple,1.5029831
17375,phylloscopus_collybita,phylloscopus_collybita_211141_02.wav,0.0,5.0,chirp_staple,0.0025852844
17453,phylloscopus_collybita,phylloscopus_collybita_595445_03.wav,0.0,5.0,chirp_staple,1.3882709
17518,phylloscopus_collybita,phylloscopus_collybita_614689_03.wav,0.0,5.0,chirp_staple,0.80056804
17551,phylloscopus_collybita,phylloscopus_collybita_656949_01.wav,0.0,5.0,chirp_staple,1.2541628
17581,phylloscopus_collybita,phylloscopus_collybita_979990_01.wav,0.0,5.0,chirp_staple,0.010206595
17653,phylloscopus_collybita,phylloscopus_collybita_1008446_03.wav,0.0,5.0,chirp_staple,2.5091298
17660,phylloscopus_collybita,phylloscopus_collybita_608907_03.wav,0.0,5.0,chirp_staple,1.9159055
17767,phylloscopus_collybita,phylloscopus_collybita_763824_01.wav,0.0,5.0,chirp_staple,2.4811347
17770,phylloscopus_collybita,phylloscopus_collybita_625810_01.wav,0.0,5.0,chirp_staple,0.6335207
17906,phylloscopus_collybita,phylloscopus_collybita_615850_05.wav,0.0,5.0,chirp_staple,0.7618123
18010,phylloscopus_collybita,phylloscopus_collybita_596582_01.wav,0.0,5.0,chirp_staple,0.54729253
18164,phylloscopus_collybita,phylloscopus_collybita_608910_03.wav,0.0,5.0,chirp_staple,1.0271131
18229,phylloscopus_collybita,phylloscopus_collybita_1056622_01.wav,0.0,5.0,chirp_staple,2.2967606
18254,phylloscopus_collybita,phylloscopus_collybita_751088_02.wav,0.0,5.0,chirp_staple,1.3491247
18301,phylloscopus_collybita,phylloscopus_collybita_592754_04.wav,0.0,5.0,chirp_staple,1.7544785
18468,phylloscopus_collybita,phylloscopus_collybita_703586_02.wav,0.0,5.0,chirp_staple,2.5224724
18484,phylloscopus_collybita,phylloscopus_collybita_1041422_01.wav,0.0,5.0,chirp_staple,1.3577281
18697,phylloscopus_collybita,phylloscopus_collybita_394382_03.wav,0.0,5.0,chirp_staple,1.2410848
18726,phylloscopus_collybita,phylloscopus_collybita_614307_03.wav,0.0,5.0,chirp_staple,0.9475227
18906,phylloscopus_collybita,phylloscopus_collybita_709303_01.wav,0.0,5.0,chirp_staple,0.40097886
19037,phylloscopus_collybita,phylloscopus_collybita_749422_01.wav,0.0,5.0,chirp_staple,2.5269144
19056,phylloscopus_collybita,phylloscopus_collybita_625809_01.wav,0.0,5.0,chirp_staple,0.44406772
19082,phylloscopus_collybita,phylloscopus_collybita_508083_03.wav,0.0,5.0,chirp_staple,0.7806001
19096,phylloscopus_collybita,phylloscopus_collybita_1052429_04.wav,0.0,5.0,chirp_staple,0.21594064
19116,phylloscopus_collybita,phylloscopus_collybita_508083_04.wav,0.0,5.0,chirp_staple,0.21934353
19141,phylloscopus_collybita,phylloscopus_collybita_613402_03.wav,0.0,5.0,chirp_staple,1.2495165
19170,phylloscopus_collybita,phylloscopus_collybita_681388_05.wav,0.0,5.0,chirp_staple,0.9492571
19202,phylloscopus_collybita,phylloscopus_collybita_283900_05.wav,0.0,5.0,chirp_staple,1.604649
19291,phylloscopus_collybita,phylloscopus_collybita_1052429_05.wav,0.0,5.0,chirp_staple,0.42032403
19388,phylloscopus_collybita,phylloscopus_collybita_614325_01.wav,0.0,5.0,chirp_staple,0.92199767
19420,phylloscopus_collybita,phylloscopus_collybita_839372_02.wav,0.0,5.0,chirp_staple,0.59308904
19427,phylloscopus_collybita,phylloscopus_collybita_763827_01.wav,0.0,5.0,chirp_staple,1.6544348
19467,phylloscopus_collybita,phylloscopus_collybita_615850_04.wav,0.0,5.0,chirp_staple,0.8708664
19608,phylloscopus_collybita,phylloscopus_collybita_615850_01.wav,0.0,5.0,chirp_staple,0.1332798
19613,phylloscopus_collybita,phylloscopus_collybita_387296_01.wav,0.0,5.0,chirp_staple,0.4645856
19710,phylloscopus_collybita,phylloscopus_collybita_508083_05.wav,0.0,5.0,chirp_staple,0.35595757
19774,phylloscopus_collybita,phylloscopus_collybita_656948_01.wav,0.0,5.0,chirp_staple,0.9181136
19796,phylloscopus_collybita,phylloscopus_collybita_394382_02.wav,0.0,5.0,chirp_staple,0.92320013
19843,phylloscopus_collybita,phylloscopus_collybita_748798_01.wav,0.0,5.0,chirp_staple,0.05021523
19932,phylloscopus_collybita,phylloscopus_collybita_1008446_02.wav,0.0,5.0,chirp_staple,2.6784258
20052,phylloscopus_collybita,phylloscopus_collybita_680253_01.wav,0.0,5.0,chirp_staple,0.71527755
20067,phylloscopus_collybita,phylloscopus_collybita_563784_03.wav,0.0,5.0,chirp_staple,1.2851546
20081,phylloscopus_collybita,phylloscopus_collybita_626842_02.wav,0.0,5.0,chirp_staple,0.89861816
20085,phylloscopus_collybita,phylloscopus_collybita_681954_02.wav,0.0,5.0,chirp_staple,1.1315107
20168,phylloscopus_collybita,phylloscopus_collybita_283900_04.wav,0.0,5.0,chirp_staple,2.4402266
20256,phylloscopus_collybita,phylloscopus_collybita_680275_02.wav,0.0,5.0,chirp_staple,1.8558319
20305,phylloscopus_collybita,phylloscopus_collybita_614329_01.wav,0.0,5.0,chirp_staple,1.7071404
20339,phylloscopus_collybita,phylloscopus_collybita_203982_02.wav,0.0,5.0,chirp_staple,2.4781907
20344,phylloscopus_collybita,phylloscopus_collybita_901615_02.wav,0.0,5.0,chirp_staple,0.24730508
20422,phylloscopus_collybita,phylloscopus_collybita_840609_01.wav,0.0,5.0,chirp_staple,0.5506623
20430,phylloscopus_collybita,phylloscopus_collybita_283252_02.wav,0.0,5.0,chirp_staple,2.312819
20498,phylloscopus_collybita,phylloscopus_collybita_721058_02.wav,0.0,5.0,chirp_staple,0.011693105
20499,phylloscopus_collybita,phylloscopus_collybita_293139_04.wav,0.0,5.0,chirp_staple,0.1289327
20527,phylloscopus_collybita,phylloscopus_collybita_316386_01.wav,0.0,5.0,chirp_staple,0.083007455
20606,phylloscopus_collybita,phylloscopus_collybita_737134_01.wav,0.0,5.0,chirp_staple,0.66777897
20625,phylloscopus_collybita,phylloscopus_collybita_615850_02.wav,0.0,5.0,chirp_staple,0.8482598
20628,phylloscopus_collybita,phylloscopus_collybita_679029_01.wav,0.0,5.0,chirp_staple,1.3494573
20782,phylloscopus_collybita,phylloscopus_collybita_601407_02.wav,0.0,5.0,chirp_staple,1.1061525
20805,phylloscopus_collybita,phylloscopus_collybita_395251_04.wav,0.0,5.0,chirp_staple,1.0533953
21060,phylloscopus_collybita,phylloscopus_collybita_839372_01.wav,0.0,5.0,chirp_staple,0.30431753
21097,phylloscopus_collybita,phylloscopus_collybita_164656_01.wav,0.0,5.0,chirp_staple,0.29053503
21117,phylloscopus_collybita,phylloscopus_collybita_626842_05.wav,0.0,5.0,chirp_staple,1.1668289
21138,phylloscopus_collybita,phylloscopus_collybita_701882_01.wav,0.0,5.0,chirp_staple,1.7106729
21264,phylloscopus_collybita,phylloscopus_collybita_844367_02.wav,0.0,5.0,chirp_staple,0.6199659
21359,phylloscopus_collybita,phylloscopus_collybita_763829_02.wav,0.0,5.0,chirp_staple,2.1346667
21364,phylloscopus_collybita,phylloscopus_collybita_289029_01.wav,0.0,5.0,chirp_staple,0.87931347
21376,phylloscopus_collybita,phylloscopus_collybita_608906_01.wav,0.0,5.0,chirp_staple,1.3185093
21416,phylloscopus_collybita,phylloscopus_collybita_606389_01.wav,0.0,5.0,chirp_staple,0.048805922
21446,phylloscopus_collybita,phylloscopus_collybita_592754_03.wav,0.0,5.0,chirp_staple,1.7452807
21672,phylloscopus_collybita,phylloscopus_collybita_608904_05.wav,0.0,5.0,chirp_staple,2.1605132
21724,phylloscopus_collybita,phylloscopus_collybita_614307_01.wav,0.0,5.0,chirp_staple,0.44014955
21844,phylloscopus_collybita,phylloscopus_collybita_203983_01.wav,0.0,5.0,chirp_staple,2.0462692
21987,phylloscopus_collybita,phylloscopus_collybita_836715_04.wav,0.0,5.0,chirp_staple,1.3435781
22029,phylloscopus_collybita,phylloscopus_collybita_748800_01.wav,0.0,5.0,chirp_staple,1.561008
22124,phylloscopus_collybita,phylloscopus_collybita_357891_01.wav,0.0,5.0,chirp_staple,1.0715848
22192,phylloscopus_collybita,phylloscopus_collybita_394382_01.wav,0.0,5.0,chirp_staple,0.5282083
22220,phylloscopus_collybita,phylloscopus_collybita_608875_01.wav,0.0,5.0,chirp_staple,2.3259304
22236,phylloscopus_collybita,phylloscopus_collybita_1041274_01.wav,0.0,5.0,chirp_staple,0.89963055
22258,phylloscopus_collybita,phylloscopus_collybita_394382_04.wav,0.0,5.0,chirp_staple,0.9123819
22370,phylloscopus_collybita,phylloscopus_collybita_680275_01.wav,0.0,5.0,chirp_staple,2.0654764
22392,phylloscopus_collybita,phylloscopus_collybita_981139_05.wav,0.0,5.0,chirp_staple,1.248673
22429,phylloscopus_collybita,phylloscopus_collybita_709303_02.wav,0.0,5.0,chirp_staple,1.5510972
22481,phylloscopus_collybita,phylloscopus_collybita_206464_01.wav,0.0,5.0,chirp_staple,0.90486145
22563,phylloscopus_collybita,phylloscopus_collybita_607628_03.wav,0.0,5.0,chirp_staple,0.053773686
22582,phylloscopus_collybita,phylloscopus_collybita_130671_01.wav,0.0,5.0,chirp_staple,2.1396208
22599,phylloscopus_collybita,phylloscopus_collybita_701882_03.wav,0.0,5.0,chirp_staple,1.7331522
22727,phylloscopus_collybita,phylloscopus_collybita_836715_02.wav,0.0,5.0,chirp_staple,2.3337517
22889,phylloscopus_collybita,phylloscopus_collybita_679029_02.wav,0.0,5.0,chirp_staple,1.0951412
22897,phylloscopus_collybita,phylloscopus_collybita_171380_02.wav,0.0,5.0,chirp_staple,0.5064567
22998,phylloscopus_collybita,phylloscopus_collybita_680253_04.wav,0.0,5.0,chirp_staple,1.2534885
23084,phylloscopus_collybita,phylloscopus_collybita_613176_01.wav,0.0,5.0,chirp_staple,0.6287063
23103,phylloscopus_collybita,phylloscopus_collybita_1008446_01.wav,0.0,5.0,chirp_staple,2.2417426
23267,phylloscopus_collybita,phylloscopus_collybita_783489_01.wav,0.0,5.0,chirp_staple,0.08882953
23359,phylloscopus_collybita,phylloscopus_collybita_604563_01.wav,0.0,5.0,chirp_staple,2.4898489
23393,phylloscopus_collybita,phylloscopus_collybita_198847_03.wav,0.0,5.0,chirp_staple,2.1057222
23402,phylloscopus_collybita,phylloscopus_collybita_903943_01.wav,0.0,5.0,chirp_staple,1.1171479
23692,phylloscopus_collybita,phylloscopus_collybita_608907_01.wav,0.0,5.0,chirp_staple,1.0571342
23717,phylloscopus_collybita,phylloscopus_collybita_757699_01.wav,0.0,5.0,chirp_staple,1.0154395
23798,phylloscopus_collybita,phylloscopus_collybita_502866_02.wav,0.0,5.0,chirp_staple,0.7521296
23816,phylloscopus_collybita,phylloscopus_collybita_777228_02.wav,0.0,5.0,chirp_staple,1.5211456
23825,phylloscopus_collybita,phylloscopus_collybita_203982_03.wav,0.0,5.0,chirp_staple,2.0921128
23917,phylloscopus_collybita,phylloscopus_collybita_465265_01.wav,0.0,5.0,chirp_staple,0.3533407
24037,phylloscopus_collybita,phylloscopus_collybita_380268_01.wav,0.0,5.0,chirp_staple,1.2962885
24045,phylloscopus_collybita,phylloscopus_collybita_608910_02.wav,0.0,5.0,chirp_staple,1.0112271
24071,phylloscopus_collybita,phylloscopus_collybita_614689_01.wav,0.0,5.0,chirp_staple,1.137681
24103,phylloscopus_collybita,phylloscopus_collybita_903809_01.wav,0.0,5.0,chirp_staple,0.35137606
24233,phylloscopus_collybita,phylloscopus_collybita_681954_01.wav,0.0,5.0,chirp_staple,1.4789166
24415,phylloscopus_collybita,phylloscopus_collybita_626842_03.wav,0.0,5.0,chirp_staple,0.9615121
24459,phylloscopus_collybita,phylloscopus_collybita_283252_01.wav,0.0,5.0,chirp_staple,3.0085628
